shot_number,trigger_time,Attenuator,Blade_X,Blade_Z,Lanex1,Lead_Shield,Lens1_Z,Lens2_X,Lens2_Y,Lens2_Z,Mask_X,Mask_Z,Microscope_X,Microscope_Y,Microscope_Z,PCO_Filter,PM_R,PM_X,PM_Y,PM_Z,Positron_X,Positron_Y,Positron_Z,Probe_Delay,Probe_Filter,Probe_Iris,Target1_R,Target1_X,Target1_Y,Target1_Z,Target2_X,Target2_Y,Target2_Z
12,10:33:22,0.0,0.0,0.0,49.0,0.0,0.0,-0.5,-60.35,-0.95,-0.3,48.5,1.43,55.0,-20.0,-95.0,867.5,100.0,-11.1,-20.0,113.0,0.0,0.0,-12.3,20.0,-4.0,-0.9,32.5,26.75,20.5,-5.275,-30.175,1.8
13,10:34:22,0.0,0.0,0.0,49.0,0.0,0.0,-0.5,-60.35,-0.95,-0.3,48.5,1.43,55.0,-20.0,-95.0,867.5,100.0,-11.1,-20.0,113.0,0.0,0.0,-12.3,20.0,-4.0,-0.9,32.5,26.75,20.5,-5.275,-30.175,1.8
14,10:35:22,0.0,0.0,0.0,49.0,0.0,0.0,-0.5,-60.35,-0.95,-0.3,48.5,1.43,55.0,-20.0,-95.0,867.5,100.0,-11.1,-20.0,113.0,0.0,0.0,-12.3,20.0,-4.0,-0.9,32.5,26.75,20.5,-5.275,-30.175,1.8
15,10:36:22,0.0,0.0,0.0,49.0,0.0,0.0,-0.5,-60.35,-0.95,-0.3,48.5,1.43,55.0,-20.0,-95.0,867.5,100.0,-11.1,-20.0,113.0,0.0,0.0,-12.3,20.0,-4.0,-0.9,32.5,26.75,20.5,-5.275,-30.175,1.8
16,10:40:22,0.0,0.0,0.0,49.0,0.0,0.0,-0.5,-60.35,-0.95,-0.3,48.5,1.43,55.0,-20.0,-95.0,867.5,100.0,-11.1,-20.0,113.0,0.0,0.0,-12.3,20.0,-4.0,-0.9,32.5,26.75,20.5,-5.275,-30.175,1.8
17,10:43:21,0.0,0.0,0.0,49.0,0.0,0.0,-0.5,-60.35,-0.95,-0.3,48.5,1.43,55.0,-20.0,-95.0,867.5,100.0,-11.1,-20.0,113.0,0.0,0.0,-12.3,20.0,-4.0,-0.9,32.5,26.75,20.5,-5.275,-30.175,1.8
18,10:45:22,0.0,0.0,0.0,49.0,0.0,0.0,-0.5,-60.35,-0.95,-0.3,48.5,1.43,55.0,-20.0,-95.0,867.5,100.0,-11.1,-20.0,113.0,0.0,0.0,-12.3,20.0,-4.0,-0.9,32.5,26.75,20.5,-5.275,-30.175,1.8
19,10:49:22,0.0,0.0,0.0,49.0,0.0,0.0,-0.5,-60.35,-0.95,-0.3,48.5,1.43,55.0,-20.0,-95.0,867.5,100.0,-11.1,-20.0,113.0,0.0,0.0,-12.3,20.0,-4.0,-0.9,32.5,26.75,20.5,-5.275,-30.175,1.8
20,10:54:21,0.0,0.0,0.0,49.0,0.0,0.0,-0.5,-60.35,-0.95,-0.3,48.5,1.43,55.0,-20.0,-95.0,867.5,100.0,-11.1,-20.0,113.0,0.0,0.0,-12.3,20.0,-4.0,-0.9,32.5,26.75,20.5,-5.275,-30.175,1.8
21,10:59:22,0.0,0.0,0.0,49.0,0.0,0.0,-0.5,-60.35,-0.95,-0.3,48.5,1.43,55.0,-20.0,-95.0,867.5,100.0,-11.1,-20.0,113.0,0.0,0.0,-12.3,20.0,-4.0,-0.9,32.5,26.75,20.5,-5.275,-30.175,1.8
22,11:01:22,0.0,0.0,0.0,49.0,0.0,0.0,-0.5,-60.35,-0.95,-0.3,48.5,1.43,55.0,-20.0,-95.0,867.5,100.0,-11.1,-20.0,113.0,0.0,0.0,-12.3,20.0,-4.0,-0.9,32.5,26.75,20.5,-5.275,-30.175,1.8
23,11:02:22,0.0,0.0,0.0,49.0,0.0,0.0,-0.5,-60.35,-0.95,-0.3,48.5,1.43,55.0,-20.0,-95.0,867.5,100.0,-11.1,-20.0,113.0,0.0,0.0,-12.3,20.0,-4.0,-0.9,32.5,26.75,20.5,-5.275,-30.175,1.8
24,11:04:22,0.0,0.0,0.0,49.0,0.0,0.0,-0.5,-60.35,-0.95,-0.3,48.5,1.43,55.0,-20.0,-95.0,867.5,100.0,-11.1,-20.0,113.0,0.0,0.0,-12.3,20.0,-4.0,-0.9,32.5,26.75,20.5,-5.275,-30.175,1.8
25,11:25:21,0.0,0.0,0.0,49.0,0.0,0.0,-0.5,-60.35,-0.95,-0.3,48.5,1.43,55.0,-20.0,-95.0,867.5,100.0,-11.1,-20.0,113.0,0.0,0.0,-12.3,20.0,-4.0,-0.9,32.5,26.75,20.5,-5.275,-30.175,1.8
26,11:28:21,0.0,0.0,0.0,49.0,0.0,0.0,-0.5,-60.35,-0.95,-0.3,48.5,1.43,55.0,-20.0,-95.0,867.5,100.0,-11.1,-20.0,113.0,0.0,0.0,-12.3,20.0,-4.0,-0.9,32.5,26.75,20.5,-5.275,-30.175,1.8
27,11:54:21,0.0,0.0,0.0,49.0,0.0,0.0,-0.5,-60.35,-0.95,-0.3,48.5,1.43,55.0,-20.0,-95.0,867.5,100.0,-11.1,-20.0,113.0,0.0,0.0,-12.3,20.0,-4.0,-0.9,32.5,26.75,20.5,-5.275,-30.175,1.8
28,11:56:21,0.0,0.0,0.0,49.0,0.0,0.0,-0.5,-60.35,-0.95,-0.3,48.5,1.43,55.0,-20.0,-95.0,867.5,100.0,-11.1,-20.0,113.0,0.0,0.0,-12.3,20.0,-4.0,-0.9,32.5,26.75,20.5,-5.275,-30.175,1.8
29,11:58:21,0.0,0.0,0.0,49.0,0.0,0.0,-0.5,-60.35,-0.95,-0.3,48.5,1.43,55.0,-20.0,-95.0,867.5,100.0,-11.1,-20.0,113.0,0.0,0.0,-12.3,20.0,-4.0,-0.9,32.5,26.75,20.5,-5.275,-30.175,1.8
30,12:00:22,0.0,0.0,0.0,49.0,0.0,0.0,-0.5,-60.35,-0.95,-0.3,48.5,1.43,55.0,-20.0,-95.0,867.5,100.0,-11.1,-20.0,113.0,0.0,0.0,-12.3,20.0,-4.0,-0.9,32.5,26.75,20.5,-5.275,-30.175,1.8
31,12:02:22,0.0,0.0,0.0,49.0,0.0,0.0,-0.5,-60.35,-0.95,-0.3,48.5,1.43,55.0,-20.0,-95.0,867.5,100.0,-11.1,-20.0,113.0,0.0,0.0,-12.3,20.0,-4.0,-0.9,32.5,26.75,20.5,-5.275,-30.175,1.8
32,12:04:22,0.0,0.0,0.0,49.0,0.0,0.0,-0.5,-60.35,-0.95,-0.3,48.5,1.43,55.0,-20.0,-95.0,867.5,100.0,-11.1,-20.0,113.0,0.0,0.0,-12.3,20.0,-4.0,-0.9,32.5,26.75,20.5,-5.275,-30.175,1.8
33,12:06:22,0.0,0.0,0.0,49.0,0.0,0.0,-0.5,-60.35,-0.95,-0.3,48.5,1.43,55.0,-20.0,-95.0,867.5,100.0,-11.1,-20.0,113.0,0.0,0.0,-12.3,20.0,-4.0,-0.9,32.5,26.75,20.5,-5.275,-30.175,1.8
34,12:08:21,0.0,0.0,0.0,49.0,0.0,0.0,-0.5,-60.35,-0.95,-0.3,48.5,1.43,55.0,-20.0,-95.0,867.5,100.0,-11.1,-20.0,113.0,0.0,0.0,-12.3,20.0,-4.0,-0.9,32.5,26.75,20.5,-5.275,-30.175,1.8
35,12:10:22,0.0,0.0,0.0,49.0,0.0,0.0,-0.5,-60.35,-0.95,-0.3,48.5,1.43,55.0,-20.0,-95.0,867.5,100.0,-11.1,-20.0,113.0,0.0,0.0,-12.3,20.0,-4.0,-0.9,32.5,26.75,20.5,-5.275,-30.175,1.8
36,12:12:22,0.0,0.0,0.0,49.0,0.0,0.0,-0.5,-60.35,-0.95,-0.3,48.5,1.43,55.0,-20.0,-95.0,867.5,100.0,-11.1,-20.0,113.0,0.0,0.0,-12.3,20.0,-4.0,-0.9,32.5,26.75,20.5,-5.275,-30.175,1.8
37,12:14:21,0.0,0.0,0.0,49.0,0.0,0.0,-0.5,-60.35,-0.95,-0.3,48.5,1.43,55.0,-20.0,-95.0,867.5,100.0,-11.1,-20.0,113.0,0.0,0.0,-12.3,20.0,-4.0,-0.9,32.5,26.75,20.5,-5.275,-30.175,1.8
38,12:16:21,0.0,0.0,0.0,49.0,0.0,0.0,-0.5,-60.35,-0.95,-0.3,48.5,1.43,55.0,-20.0,-95.0,867.5,100.0,-11.1,-20.0,113.0,0.0,0.0,-12.3,20.0,-4.0,-0.9,32.5,26.75,20.5,-5.275,-30.175,1.8
39,12:19:21,0.0,0.0,0.0,49.0,0.0,0.0,-0.5,-60.35,-0.95,-0.3,48.5,1.43,55.0,-20.0,-95.0,867.5,100.0,-11.1,-20.0,113.0,0.0,0.0,-12.3,20.0,-4.0,-0.9,32.5,26.75,20.5,-5.275,-30.175,1.8
40,12:21:21,0.0,0.0,0.0,49.0,0.0,0.0,-0.5,-60.35,-0.95,-0.3,48.5,1.43,55.0,-20.0,-95.0,867.5,100.0,-11.1,-20.0,113.0,0.0,0.0,-12.3,20.0,-4.0,-0.9,32.5,26.75,20.5,-5.275,-30.175,1.8
41,12:23:21,0.0,0.0,0.0,49.0,0.0,0.0,-0.5,-60.35,-0.95,-0.3,48.5,1.43,55.0,-20.0,-95.0,867.5,100.0,-11.1,-20.0,113.0,0.0,0.0,-12.3,20.0,-4.0,-0.9,32.0,26.75,20.5,-5.275,-30.175,1.8
42,12:25:22,0.0,0.0,0.0,49.0,0.0,0.0,-0.5,-60.35,-0.95,-0.3,48.5,1.43,55.0,-20.0,-95.0,867.5,100.0,-11.1,-20.0,113.0,0.0,0.0,-12.3,20.0,-4.0,-0.9,32.0,26.75,20.5,-5.275,-30.175,1.8
43,12:28:21,0.0,0.0,0.0,49.0,0.0,0.0,-0.5,-60.35,-0.95,-0.3,48.5,1.43,55.0,-20.0,-95.0,867.5,100.0,-11.1,-20.0,113.0,0.0,0.0,-12.3,20.0,-4.0,-0.9,32.0,26.75,20.5,-5.275,-30.175,1.8
44,12:31:22,0.0,0.0,0.0,49.0,0.0,0.0,-0.5,-60.35,-0.95,-0.3,48.5,1.43,55.0,-20.0,-95.0,867.5,100.0,-11.1,-20.0,113.0,0.0,0.0,-12.3,20.0,-4.0,-0.9,33.0,26.75,20.5,-5.275,-30.175,1.8
45,12:33:22,0.0,0.0,0.0,49.0,0.0,0.0,-0.5,-60.35,-0.95,-0.3,48.5,1.43,55.0,-20.0,-95.0,867.5,100.0,-11.1,-20.0,113.0,0.0,0.0,-12.3,20.0,-4.0,-0.9,33.0,26.75,20.5,-5.275,-30.175,1.8
46,12:37:22,0.0,0.0,0.0,49.0,0.0,0.0,-0.5,-60.35,-0.95,-0.3,48.5,1.43,55.0,-20.0,-95.0,867.5,100.0,-11.1,-20.0,113.0,0.0,0.0,-12.3,20.0,-4.0,-0.9,32.5,26.25,20.5,-5.275,-30.175,1.8
47,12:39:21,0.0,0.0,0.0,49.0,0.0,0.0,-0.5,-60.35,-0.95,-0.3,48.5,1.43,55.0,-20.0,-95.0,867.5,100.0,-11.1,-20.0,113.0,0.0,0.0,-12.3,20.0,-4.0,-0.9,32.5,26.25,20.5,-5.275,-30.175,1.8
48,12:41:21,0.0,0.0,0.0,49.0,0.0,0.0,-0.5,-60.35,-0.95,-0.3,48.5,1.43,55.0,-20.0,-95.0,867.5,100.0,-11.1,-20.0,113.0,0.0,0.0,-12.3,20.0,-4.0,-0.9,32.5,25.75,20.5,-5.275,-30.175,1.8
49,12:43:21,0.0,0.0,0.0,49.0,0.0,0.0,-0.5,-60.35,-0.95,-0.3,48.5,1.43,55.0,-20.0,-95.0,867.5,100.0,-11.1,-20.0,113.0,0.0,0.0,-12.3,20.0,-4.0,-0.9,32.5,25.25,20.5,-5.275,-30.175,1.8
50,12:45:21,0.0,0.0,0.0,49.0,0.0,0.0,-0.5,-60.35,-0.95,-0.3,48.5,1.43,55.0,-20.0,-95.0,867.5,100.0,-11.1,-20.0,113.0,0.0,0.0,-12.3,20.0,-4.0,-0.9,32.5,24.75,20.5,-5.275,-30.175,1.8
51,12:47:21,0.0,0.0,0.0,49.0,0.0,0.0,-0.5,-60.35,-0.95,-0.3,48.5,1.43,55.0,-20.0,-95.0,867.5,100.0,-11.1,-20.0,113.0,0.0,0.0,-12.3,20.0,-4.0,-0.9,32.5,27.25,20.5,-5.275,-30.175,1.8
52,12:49:21,0.0,0.0,0.0,49.0,0.0,0.0,-0.5,-60.35,-0.95,-0.3,48.5,1.43,55.0,-20.0,-95.0,867.5,100.0,-11.1,-20.0,113.0,0.0,0.0,-12.3,20.0,-4.0,-0.9,32.5,27.75,20.5,-5.275,-30.175,1.8
53,12:54:21,0.0,0.0,0.0,49.0,0.0,0.0,-0.5,-60.35,-0.95,-0.3,48.5,1.43,55.0,-20.0,-95.0,867.5,100.0,-11.1,-20.0,113.0,0.0,0.0,-12.3,20.0,-4.0,-0.9,32.5,26.5,20.5,-5.275,-30.175,1.8
54,12:56:21,0.0,0.0,0.0,49.0,0.0,0.0,-0.5,-60.35,-0.95,-0.3,48.5,1.43,55.0,-20.0,-95.0,867.5,100.0,-11.1,-20.0,113.0,0.0,0.0,-12.3,20.0,-4.0,-0.9,32.5,26.5,20.5,-5.275,-30.175,1.8
55,13:00:21,0.0,0.0,0.0,49.0,0.0,0.0,-0.5,-60.35,-0.95,-0.3,48.5,1.43,55.0,-20.0,-95.0,867.5,100.0,-11.1,-20.0,113.0,0.0,0.0,-12.3,20.0,-4.0,-0.9,32.5,26.5,30.5,-5.275,-30.175,1.8
56,13:02:21,0.0,0.0,0.0,49.0,0.0,0.0,-0.5,-60.35,-0.95,-0.3,48.5,1.43,55.0,-20.0,-95.0,867.5,100.0,-11.1,-20.0,113.0,0.0,0.0,-12.3,20.0,-4.0,-0.9,32.5,26.5,30.5,-5.275,-30.175,1.8
57,13:04:22,0.0,0.0,0.0,49.0,0.0,0.0,-0.5,-60.35,-0.95,-0.3,48.5,1.43,55.0,-20.0,-95.0,867.5,100.0,-11.1,-20.0,113.0,0.0,0.0,-12.3,20.0,-4.0,-0.9,32.5,26.5,10.5,-5.275,-30.175,1.8
58,13:06:22,0.0,0.0,0.0,49.0,0.0,0.0,-0.5,-60.35,-0.95,-0.3,48.5,1.43,55.0,-20.0,-95.0,867.5,100.0,-11.1,-20.0,113.0,0.0,0.0,-12.3,20.0,-4.0,-0.9,32.5,26.5,10.5,-5.275,-30.175,1.8
59,13:09:21,0.0,0.0,0.0,49.0,0.0,0.0,-0.5,-60.35,-0.95,-0.3,48.5,1.43,55.0,-20.0,-95.0,867.5,100.0,-11.1,-20.0,113.0,0.0,0.0,-12.3,20.0,-4.0,-0.9,32.5,26.5,25.5,-5.275,-30.175,1.8
60,13:11:22,0.0,0.0,0.0,49.0,0.0,0.0,-0.5,-60.35,-0.95,-0.3,48.5,1.43,55.0,-20.0,-95.0,867.5,100.0,-11.1,-20.0,113.0,0.0,0.0,-12.3,20.0,-4.0,-0.9,32.5,26.5,25.5,-5.275,-30.175,1.8
61,13:15:22,0.0,0.0,0.0,49.0,0.0,0.0,-0.5,-60.35,-0.95,-0.3,48.5,1.43,55.0,-20.0,-95.0,867.5,100.0,-11.1,-20.0,113.0,0.0,0.0,-12.3,20.0,-4.0,-0.9,32.5,26.5,25.5,-5.275,-30.175,1.8
62,13:18:22,0.0,0.0,0.0,49.0,0.0,0.0,-0.5,-60.35,-0.95,-0.3,48.5,1.43,55.0,-20.0,-95.0,867.5,100.0,-11.1,-20.0,113.0,0.0,0.0,-12.3,20.0,-4.0,-0.9,32.5,26.5,25.5,-5.275,-30.175,1.8
63,13:20:21,0.0,0.0,0.0,49.0,0.0,0.0,-0.5,-60.35,-0.95,-0.3,48.5,1.43,55.0,-20.0,-95.0,867.5,100.0,-11.1,-20.0,113.0,0.0,0.0,-12.3,20.0,-4.0,-0.9,32.5,26.5,25.5,-5.275,-30.175,1.8
64,13:23:21,0.0,0.0,0.0,49.0,0.0,0.0,-0.5,-60.35,-0.95,-0.3,48.5,1.43,55.0,-20.0,-95.0,867.5,100.0,-11.1,-20.0,113.0,0.0,0.0,-12.3,20.0,-4.0,-0.9,32.5,26.5,25.5,-5.275,-30.175,1.8
65,13:26:22,0.0,0.0,0.0,49.0,0.0,0.0,-0.5,-60.35,-0.95,-0.3,48.5,1.43,55.0,-20.0,-95.0,867.5,100.0,-11.1,-20.0,113.0,0.0,0.0,-12.3,20.0,-4.0,-0.9,32.5,26.5,25.5,-5.275,-30.175,1.8
66,13:28:21,0.0,0.0,0.0,49.0,0.0,0.0,-0.5,-60.35,-0.95,-0.3,48.5,1.43,55.0,-20.0,-95.0,867.5,100.0,-11.1,-20.0,113.0,0.0,0.0,-12.3,20.0,-4.0,-0.9,32.5,26.5,25.5,-5.275,-30.175,1.8
67,13:30:22,0.0,0.0,0.0,49.0,0.0,0.0,-0.5,-60.35,-0.95,-0.3,48.5,1.43,55.0,-20.0,-95.0,867.5,100.0,-11.1,-20.0,113.0,0.0,0.0,-12.3,20.0,-4.0,-0.9,32.5,26.5,25.5,-5.275,-30.175,1.8
68,13:33:22,0.0,0.0,0.0,49.0,0.0,0.0,-0.5,-60.35,-0.95,-0.3,48.5,1.43,55.0,-20.0,-95.0,867.5,100.0,-11.1,-20.0,113.0,0.0,0.0,-12.3,20.0,-4.0,-0.9,32.5,26.5,25.5,-5.275,-30.175,1.8
69,13:35:21,0.0,0.0,0.0,49.0,0.0,0.0,-0.5,-60.35,-0.95,-0.3,48.5,1.43,55.0,-20.0,-95.0,867.5,100.0,-11.1,-20.0,113.0,0.0,0.0,-12.3,20.0,-4.0,-0.9,32.5,26.5,25.5,-5.275,-30.175,1.8
70,13:37:21,0.0,0.0,0.0,49.0,0.0,0.0,-0.5,-60.35,-0.95,-0.3,48.5,1.43,55.0,-20.0,-95.0,867.5,100.0,-11.1,-20.0,113.0,0.0,0.0,-12.3,20.0,-4.0,-0.9,32.5,26.5,25.5,-5.275,-30.175,1.8
71,13:39:21,0.0,0.0,0.0,49.0,0.0,0.0,-0.5,-60.35,-0.95,-0.3,48.5,1.43,55.0,-20.0,-95.0,867.5,100.0,-11.1,-20.0,113.0,0.0,0.0,-12.3,20.0,-4.0,-0.9,32.5,26.5,25.5,-5.275,-30.175,1.8
72,13:42:22,0.0,0.0,0.0,49.0,0.0,0.0,-0.5,-60.35,-0.95,-0.3,48.5,1.43,55.0,-20.0,-95.0,867.5,100.0,-11.1,-20.0,113.0,0.0,0.0,-12.3,20.0,-4.0,-0.9,32.5,26.5,25.5,-5.275,-30.175,1.8
73,13:44:21,0.0,0.0,0.0,49.0,0.0,0.0,-0.5,-60.35,-0.95,-0.3,48.5,1.43,55.0,-20.0,-95.0,867.5,100.0,-11.1,-20.0,113.0,0.0,0.0,-12.3,20.0,-4.0,-0.9,32.5,26.5,25.5,-5.275,-30.175,1.8
74,13:48:20,0.0,0.0,0.0,49.0,0.0,0.0,-0.5,-60.35,-0.95,-0.3,48.5,1.43,55.0,-20.0,-95.0,867.5,100.0,-11.1,-20.0,113.0,0.0,0.0,-12.3,20.0,-4.0,-0.9,32.5,26.5,25.5,-5.275,-30.175,1.8
75,13:52:21,0.0,0.0,0.0,49.0,0.0,0.0,-0.5,-60.35,-0.95,-0.3,48.5,1.43,55.0,-20.0,-95.0,867.5,100.0,-11.1,-20.0,113.0,0.0,0.0,-12.3,20.0,-4.0,-0.9,32.5,26.5,25.5,-5.275,-30.175,1.8
76,13:54:20,0.0,0.0,0.0,49.0,0.0,0.0,-0.5,-60.35,-0.95,-0.3,48.5,1.43,55.0,-20.0,-95.0,867.5,100.0,-11.1,-20.0,113.0,0.0,0.0,-12.3,20.0,-4.0,-0.9,32.5,26.5,25.5,-5.275,-30.175,1.8
77,13:58:21,0.0,0.0,0.0,49.0,0.0,0.0,-0.5,-60.35,-0.95,-0.3,48.5,1.43,55.0,-20.0,-95.0,867.5,100.0,-11.1,-20.0,113.0,0.0,0.0,-12.3,20.0,-4.0,-0.9,32.5,26.5,25.5,-5.275,-30.175,1.8
78,14:00:20,0.0,0.0,0.0,49.0,0.0,0.0,-0.5,-60.35,-0.95,-0.3,48.5,1.43,55.0,-20.0,-95.0,867.5,100.0,-11.1,-20.0,113.0,0.0,0.0,-12.3,20.0,-4.0,-0.9,32.5,26.5,25.5,-5.275,-30.175,1.8
79,14:02:21,0.0,0.0,0.0,49.0,0.0,0.0,-0.5,-60.35,-0.95,-0.3,48.5,1.43,55.0,-20.0,-95.0,867.5,100.0,-11.1,-20.0,113.0,0.0,0.0,-12.3,20.0,-4.0,-0.9,32.5,26.5,25.5,-5.275,-30.175,1.8
80,14:04:20,0.0,0.0,0.0,49.0,0.0,0.0,-0.5,-60.35,-0.95,-0.3,48.5,1.43,55.0,-20.0,-95.0,867.5,100.0,-11.1,-20.0,113.0,0.0,0.0,-12.3,20.0,-4.0,-0.9,32.5,26.5,25.5,-5.275,-30.175,1.8
81,14:06:21,0.0,0.0,0.0,49.0,0.0,0.0,-0.5,-60.35,-0.95,-0.3,48.5,1.43,55.0,-20.0,-95.0,867.5,100.0,-11.1,-20.0,113.0,0.0,0.0,-12.3,20.0,-4.0,-0.9,32.5,26.5,25.5,-5.275,-30.175,1.8
82,14:08:20,0.0,0.0,0.0,49.0,0.0,0.0,-0.5,-60.35,-0.95,-0.3,48.5,1.43,55.0,-20.0,-95.0,867.5,100.0,-11.1,-20.0,113.0,0.0,0.0,-12.3,20.0,-4.0,-0.9,32.5,26.5,25.5,-5.275,-30.175,1.8
83,14:11:21,0.0,0.0,0.0,49.0,0.0,0.0,-0.5,-60.35,-0.95,-0.3,48.5,1.43,55.0,-20.0,-95.0,867.5,100.0,-11.1,-20.0,113.0,0.0,0.0,-12.3,20.0,-4.0,-0.9,32.5,26.5,25.5,-5.275,-30.175,1.8
84,14:13:20,0.0,0.0,0.0,49.0,0.0,0.0,-0.5,-60.35,-0.95,-0.3,48.5,1.43,55.0,-20.0,-95.0,867.5,100.0,-11.1,-20.0,113.0,0.0,0.0,-12.3,20.0,-4.0,-0.9,32.5,26.5,25.5,-5.275,-30.175,1.8
85,14:16:21,0.0,0.0,0.0,49.0,0.0,0.0,-0.5,-60.35,-0.95,-0.3,48.5,1.43,55.0,-20.0,-95.0,867.5,100.0,-11.1,-20.0,113.0,0.0,0.0,-12.3,20.0,-4.0,-0.9,32.5,26.5,25.5,-5.275,-30.175,1.8
86,14:28:21,0.0,0.0,0.0,49.0,0.0,0.0,-0.5,-60.35,-0.95,-0.3,48.5,1.43,55.0,-20.0,-95.0,867.5,100.0,-11.1,-20.0,113.0,0.0,0.0,-12.3,20.0,-4.0,-0.9,32.5,26.5,25.5,-5.275,-30.175,1.8
87,14:31:21,0.0,0.0,0.0,49.0,0.0,0.0,-0.5,-60.35,-0.95,-0.3,48.5,1.43,55.0,-20.0,-95.0,867.5,100.0,-11.1,-20.0,113.0,0.0,0.0,-12.3,20.0,-4.0,-0.9,32.5,26.5,25.5,-5.275,-30.175,1.8
88,14:33:21,0.0,0.0,0.0,49.0,0.0,0.0,-0.5,-60.35,-0.95,-0.3,48.5,1.43,55.0,-20.0,-95.0,867.5,100.0,-11.1,-20.0,113.0,0.0,0.0,-12.3,20.0,-4.0,-0.9,32.5,26.5,25.5,-5.275,-30.175,1.8
89,14:35:21,0.0,0.0,0.0,49.0,0.0,0.0,-0.5,-60.35,-0.95,-0.3,48.5,1.43,55.0,-20.0,-95.0,867.5,100.0,-11.1,-20.0,113.0,0.0,0.0,-12.3,20.0,-4.0,-0.9,32.5,26.5,25.5,-5.275,-30.175,1.8
90,14:37:21,0.0,0.0,0.0,49.0,0.0,0.0,-0.5,-60.35,-0.95,-0.3,48.5,1.43,55.0,-20.0,-95.0,867.5,100.0,-11.1,-20.0,113.0,0.0,0.0,-12.3,20.0,-4.0,-0.9,32.5,26.5,25.5,-5.275,-30.175,1.8
91,14:39:20,0.0,0.0,0.0,49.0,0.0,0.0,-0.5,-60.35,-0.95,-0.3,48.5,1.43,55.0,-20.0,-95.0,867.5,100.0,-11.1,-20.0,113.0,0.0,0.0,-12.3,20.0,-4.0,-0.9,32.5,26.5,25.5,-5.275,-30.175,1.8
92,14:41:21,0.0,0.0,0.0,49.0,0.0,0.0,-0.5,-60.35,-0.95,-0.3,48.5,1.43,55.0,-20.0,-95.0,867.5,100.0,-11.1,-20.0,113.0,0.0,0.0,-12.3,20.0,-4.0,-0.9,32.5,26.5,25.5,-5.275,-30.175,1.8
93,14:43:20,0.0,0.0,0.0,49.0,0.0,0.0,-0.5,-60.35,-0.95,-0.3,48.5,1.43,55.0,-20.0,-95.0,867.5,100.0,-11.1,-20.0,113.0,0.0,0.0,-12.3,20.0,-4.0,-0.9,32.5,26.5,25.5,-5.275,-30.175,1.8
94,14:48:20,0.0,0.0,0.0,49.0,0.0,0.0,-0.5,-60.35,-0.95,-0.3,48.5,1.43,55.0,-20.0,-95.0,867.5,100.0,-11.1,-20.0,113.0,0.0,0.0,-12.3,20.0,-4.0,-0.9,32.5,26.5,25.5,-5.275,-30.175,1.8
95,14:50:21,0.0,0.0,0.0,49.0,0.0,0.0,-0.5,-60.35,-0.95,-0.3,48.5,1.43,55.0,-20.0,-95.0,867.5,100.0,-11.1,-20.0,113.0,0.0,0.0,-12.3,20.0,-4.0,-0.9,32.5,26.5,25.5,-5.275,-30.175,1.8
96,14:52:20,0.0,0.0,0.0,49.0,0.0,0.0,-0.5,-60.35,-0.95,-0.3,48.5,1.43,55.0,-20.0,-95.0,867.5,100.0,-11.1,-20.0,113.0,0.0,0.0,-12.3,20.0,-4.0,-0.9,32.5,26.5,25.5,-5.275,-30.175,1.8
97,14:54:20,0.0,0.0,0.0,49.0,0.0,0.0,-0.5,-60.35,-0.95,-0.3,48.5,1.43,55.0,-20.0,-95.0,867.5,100.0,-11.1,-20.0,113.0,0.0,0.0,-12.3,20.0,-4.0,-0.9,32.5,26.5,25.5,-5.275,-30.175,1.8
98,14:56:21,0.0,0.0,0.0,49.0,0.0,0.0,-0.5,-60.35,-0.95,-0.3,48.5,1.43,55.0,-20.0,-95.0,867.5,100.0,-11.1,-20.0,113.0,0.0,0.0,-12.3,20.0,-4.0,-0.9,32.5,26.5,25.5,-5.275,-30.175,1.8
99,15:00:21,0.0,0.0,0.0,49.0,0.0,0.0,-0.5,-60.35,-0.95,-0.3,48.5,1.43,55.0,-20.0,-95.0,867.5,100.0,-11.1,-20.0,113.0,0.0,0.0,-12.3,20.0,-4.0,-0.9,32.5,26.5,25.5,-5.275,-30.175,1.8
100,15:04:21,0.0,0.0,0.0,49.0,0.0,0.0,-0.5,-60.35,-0.95,-0.3,48.5,1.43,55.0,-20.0,-95.0,867.5,100.0,-11.1,-20.0,113.0,0.0,0.0,-12.3,20.0,-4.0,-0.9,32.5,26.5,25.5,-5.275,-30.175,1.8
101,15:06:20,0.0,0.0,0.0,49.0,0.0,0.0,-0.5,-60.35,-0.95,-0.3,48.5,1.43,55.0,-20.0,-95.0,867.5,100.0,-11.1,-20.0,113.0,0.0,0.0,-12.3,20.0,-4.0,-0.9,32.5,26.5,25.5,-5.275,-30.175,1.8
102,15:09:20,0.0,0.0,0.0,49.0,0.0,0.0,-0.5,-60.35,-0.95,-0.3,48.5,1.43,55.0,-20.0,-95.0,867.5,100.0,-11.1,-20.0,113.0,0.0,0.0,-12.3,20.0,-4.0,-0.9,32.5,26.5,25.5,-5.275,-30.175,1.8
103,15:11:20,0.0,0.0,0.0,49.0,0.0,0.0,-0.5,-60.35,-0.95,-0.3,48.5,1.43,55.0,-20.0,-95.0,867.5,100.0,-11.1,-20.0,113.0,0.0,0.0,-12.3,20.0,-4.0,-0.9,32.5,26.5,25.5,-5.275,-30.175,1.8
