shot_number,trigger_time,Attenuator,Blade_X,Blade_Z,Lanex1,Lead_Shield,Lens1_Z,Lens2_X,Lens2_Y,Lens2_Z,Mask_X,Mask_Z,Microscope_X,Microscope_Y,Microscope_Z,PCO_Filter,PM_R,PM_X,PM_Y,PM_Z,Positron_X,Positron_Y,Positron_Z,Probe_Delay,Probe_Filter,Probe_Iris,Target1_R,Target1_X,Target1_Y,Target1_Z,Target2_X,Target2_Y,Target2_Z
106,17:49:09,0.0,0.0,0.0,-99.0,0.0,0.0,-0.5,-60.35,-0.95,-0.3,48.5,1.43,55.0,-20.0,-95.0,822.5,101.2,7.85,-20.0,113.0,0.0,0.0,-12.3,20.0,-4.0,-0.9,32.5,26.75,-9.5,-36.0,-53.2,1.8
107,17:51:09,0.0,0.0,0.0,-99.0,0.0,0.0,-0.5,-60.35,-0.95,-0.3,48.5,1.43,55.0,-20.0,-95.0,822.5,1.2000000000000028,7.85,-20.0,113.0,0.0,0.0,-12.3,20.0,-4.0,-0.9,32.5,26.75,-9.5,-36.0,-53.2,1.8
108,17:54:09,0.0,0.0,0.0,-99.0,0.0,0.0,-0.5,-60.35,-0.95,-0.3,48.5,1.43,55.0,-20.0,-95.0,822.5,1.2000000000000028,20.85,-20.0,113.0,0.0,0.0,-12.3,20.0,-4.0,-0.9,32.5,26.75,-9.5,-36.0,-53.2,1.8
109,17:56:09,0.0,0.0,0.0,-99.0,0.0,0.0,-0.5,-60.35,-0.95,-0.3,48.5,1.43,55.0,-20.0,-95.0,822.5,1.2000000000000028,20.85,-20.0,113.0,0.0,0.0,-12.3,20.0,-4.0,-0.9,32.5,26.75,-9.5,-36.0,-53.2,1.8
110,17:58:09,0.0,0.0,0.0,-99.0,0.0,0.0,-0.5,-60.35,-0.95,-0.3,48.5,1.43,55.0,-20.0,-95.0,822.5,101.2,20.85,-20.0,113.0,0.0,0.0,-12.3,20.0,-4.0,-0.9,32.5,26.75,-9.5,-36.0,-53.2,1.8
111,18:01:09,0.0,0.0,0.0,-99.0,0.0,0.0,-0.5,-60.35,-0.95,-0.3,48.5,1.43,55.0,-20.0,-95.0,822.5,101.2,20.85,-20.0,113.0,0.0,0.0,-12.3,20.0,-4.0,-0.9,32.5,26.75,-9.5,-36.0,-53.2,1.8
112,18:03:09,0.0,0.0,0.0,-99.0,0.0,0.0,-0.5,-60.35,-0.95,-0.3,48.5,1.43,55.0,-20.0,-95.0,822.5,101.2,20.85,-20.0,113.0,0.0,0.0,-12.3,20.0,-4.0,-0.9,32.5,26.75,-9.5,-36.0,-53.2,1.8
113,18:05:09,0.0,0.0,0.0,-99.0,0.0,0.0,-0.5,-60.35,-0.95,-0.3,48.5,1.43,55.0,-20.0,-95.0,822.5,1.2000000000000028,33.85,-20.0,113.0,0.0,0.0,-12.3,20.0,-4.0,-0.9,32.5,26.75,-9.5,-36.0,-53.2,1.8
114,18:07:09,0.0,0.0,0.0,-99.0,0.0,0.0,-0.5,-60.35,-0.95,-0.3,48.5,1.43,55.0,-20.0,-95.0,822.5,1.2000000000000028,46.85,-20.0,113.0,0.0,0.0,-12.3,20.0,-4.0,-0.9,32.5,26.75,-9.5,-36.0,-53.2,1.8
115,18:11:09,0.0,0.0,0.0,-99.0,0.0,0.0,-0.5,-60.35,-0.95,-0.3,48.5,1.43,55.0,-20.0,-95.0,822.5,1.2000000000000028,72.85,-20.0,113.0,0.0,0.0,-12.3,20.0,-4.0,-0.9,32.5,26.75,-9.5,-36.0,-53.2,1.8
116,18:13:08,0.0,0.0,0.0,-99.0,0.0,0.0,-0.5,-60.35,-0.95,-0.3,48.5,1.43,55.0,-20.0,-95.0,822.5,1.2000000000000028,72.85,-20.0,113.0,0.0,0.0,-12.3,20.0,-4.0,-0.9,32.5,26.75,-9.5,-36.0,-53.2,1.8
117,18:16:08,0.0,0.0,0.0,-99.0,0.0,0.0,-0.5,-60.35,-0.95,-0.3,48.5,1.43,55.0,-20.0,-95.0,822.5,1.2000000000000028,85.85,-20.0,113.0,0.0,0.0,-12.3,20.0,-4.0,-0.9,32.5,26.75,-19.5,-36.0,-53.2,1.8
118,18:18:09,0.0,0.0,0.0,-99.0,0.0,0.0,-0.5,-60.35,-0.95,-0.3,48.5,1.43,55.0,-20.0,-95.0,822.5,1.2000000000000028,98.85,-20.0,113.0,0.0,0.0,-12.3,20.0,-4.0,-0.9,32.5,26.75,-19.5,-36.0,-53.2,1.8
119,18:20:08,0.0,0.0,0.0,-99.0,0.0,0.0,-0.5,-60.35,-0.95,-0.3,48.5,1.43,55.0,-20.0,-95.0,822.5,1.2000000000000028,98.85,-20.0,113.0,0.0,0.0,-12.3,20.0,-4.0,-0.9,32.5,26.75,-19.5,-36.0,-53.2,1.8
120,18:25:08,0.0,0.0,0.0,-99.0,0.0,0.0,-0.5,-60.35,-0.95,-0.3,48.5,1.43,55.0,-20.0,-95.0,822.5,1.2000000000000028,111.85,-20.0,113.0,0.0,0.0,-12.3,20.0,-4.0,-0.9,32.5,26.75,-27.5,-36.0,-53.2,1.8
121,18:40:09,0.0,0.0,0.0,-99.0,0.0,0.0,-0.5,-60.35,-0.95,-0.3,48.5,1.43,55.0,-20.0,-95.0,822.5,101.2,111.85,-20.0,113.0,0.0,0.0,-12.3,20.0,-4.0,-0.9,32.5,26.75,35.5,-5.275,-30.175,1.8
122,18:42:08,0.0,0.0,0.0,-99.0,0.0,0.0,-0.5,-60.35,-0.95,-0.3,48.5,1.43,55.0,-20.0,-95.0,822.5,101.2,111.85,-20.0,113.0,0.0,0.0,-12.3,20.0,-4.0,-0.9,32.5,26.75,35.5,-5.275,-30.175,1.8
123,18:44:09,0.0,0.0,0.0,-99.0,0.0,0.0,-0.5,-60.35,-0.95,-0.3,48.5,1.43,55.0,-20.0,-95.0,822.5,101.2,111.85,-20.0,113.0,0.0,0.0,-12.3,20.0,-4.0,-0.9,32.5,26.75,35.5,-5.275,-30.175,1.8
124,18:46:09,0.0,0.0,0.0,-99.0,0.0,0.0,-0.5,-60.35,-0.95,-0.3,48.5,1.43,55.0,-20.0,-95.0,822.5,101.2,111.85,-20.0,113.0,0.0,0.0,-12.3,20.0,-4.0,-0.9,32.5,26.75,35.5,-5.275,-30.175,1.8
125,18:48:08,0.0,0.0,0.0,-99.0,0.0,0.0,-0.5,-60.35,-0.95,-0.3,48.5,1.43,55.0,-20.0,-95.0,822.5,101.2,111.85,-20.0,113.0,0.0,0.0,-12.3,20.0,-4.0,-0.9,32.5,26.75,35.5,-5.275,-30.175,1.8
126,18:50:08,0.0,0.0,0.0,-99.0,0.0,0.0,-0.5,-60.35,-0.95,-0.3,48.5,1.43,55.0,-20.0,-95.0,822.5,101.2,111.85,-20.0,113.0,0.0,0.0,-12.3,20.0,-4.0,-0.9,32.5,26.75,35.5,-5.275,-30.175,1.8
127,18:51:09,0.0,0.0,0.0,-99.0,0.0,0.0,-0.5,-60.35,-0.95,-0.3,48.5,1.43,55.0,-20.0,-95.0,822.5,101.2,111.85,-20.0,113.0,0.0,0.0,-12.3,20.0,-4.0,-0.9,32.5,26.75,35.5,-5.275,-30.175,1.8
128,18:53:08,0.0,0.0,0.0,-99.0,0.0,0.0,-0.5,-60.35,-0.95,-0.3,48.5,1.43,55.0,-20.0,-95.0,822.5,101.2,111.85,-20.0,113.0,0.0,0.0,-12.3,20.0,-4.0,-0.9,32.5,26.75,35.5,-5.275,-30.175,1.8
129,18:56:08,0.0,0.0,0.0,-99.0,0.0,0.0,-0.5,-60.35,-0.95,-0.3,48.5,1.43,55.0,-20.0,-95.0,822.5,101.2,111.85,-20.0,113.0,0.0,0.0,-12.3,20.0,-4.0,-0.9,32.5,26.75,20.5,-5.275,-30.175,1.8
130,18:58:08,0.0,0.0,0.0,-99.0,0.0,0.0,-0.5,-60.35,-0.95,-0.3,48.5,1.43,55.0,-20.0,-95.0,822.5,101.2,111.85,-20.0,113.0,0.0,0.0,-12.3,20.0,-4.0,-0.9,32.5,26.75,20.5,-5.275,-30.175,1.8
131,19:00:08,0.0,0.0,0.0,-99.0,0.0,0.0,-0.5,-60.35,-0.95,-0.3,48.5,1.43,55.0,-20.0,-95.0,822.5,101.2,111.85,-20.0,113.0,0.0,0.0,-12.3,20.0,-4.0,-0.9,32.5,26.75,20.5,-5.275,-30.175,1.8
132,19:02:08,0.0,0.0,0.0,-99.0,0.0,0.0,-0.5,-60.35,-0.95,-0.3,48.5,1.43,55.0,-20.0,-95.0,822.5,101.2,111.85,-20.0,113.0,0.0,0.0,-12.3,20.0,-4.0,-0.9,32.5,26.75,20.5,-5.275,-30.175,1.8
